Postal/ZIP|Internet URL|Type|TotalDueBalance|Terms|Tamtagebal5|Tamtagebal4|Tamtagebal3|Tamtagebal2|Tamtagebal1|StdCh|Date|Prov/State|Name|Site|G/L Reference|Project|Phone|Row Pointer|Pamount|Pairvalue|Address|Address|Namount|Name|Invoice Seq|Invoice|Phone|Eurotamtagebal5|Eurotamtagebal4|Eurotamtagebal3|Eurotamtagebal2|Eurotamtagebal1|Europamount|Eurobalance2|Email|Date|Description|Address|Debit|Date|CustSeq|Customer|Address|Name|Currency|Currency|Postal/ZIP|Address|Credit|User Name|CreateDate|Country|Contact|City|Bank Transit Number|Name|Bank Account|Balance2|Balance1|Invoice|Number of Invoices|Address|Address|Address|Address
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|  97652|Project: THE FACE II|03-4065 0111|752bd674-1490-4eac-9eb8-c2c00f85341b|84312.4|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|  97652|03-4065 0121/122|0|0|0|0|0|0|0||01-03-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||01-03-20|2|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|84312.4|707239.22|  97652|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|  97697|Project: THE FACE II|03-4065 0111|bca53040-c834-4d12-be55-c55622505e67|45989.34|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|  97697|03-4065 0121/122|0|0|0|0|0|0|0||01-03-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||01-03-20|2|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|45989.34|753228.56|  97697|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|  97727|Project: THE FACE II|03-4065 0111|fa843398-6502-494d-9f89-99e0592ecf42|10896|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|  97727|03-4065 0121/122|0|0|0|0|0|0|0||01-03-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||01-03-20|2|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|10896|764124.56|  97727|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1000423|Project: 8 CONLAY|03-4065 0111|57b4a1f6-c57a-4fed-a0dd-f554f55c1076|47761.1|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1000423|03-4065 0121/122|0|0|0|0|0|0|0||30-04-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-04-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|47761.1|811885.66|1000423|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1000479|Project: 8 CONLAY|03-4065 0111|4371e5a5-b3aa-456d-bfe8-6938c1c1ca1f|47771.4|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1000479|03-4065 0121/122|0|0|0|0|0|0|0||30-04-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-04-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|47771.4|859657.06|1000479|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1000486|Project: 8 CONLAY|03-4065 0111|e7d2ba58-61ed-4fd9-8371-f7ab336efb17|79499.5|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1000486|03-4065 0121/122|0|0|0|0|0|0|0||30-04-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-04-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|79499.5|939156.56|1000486|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1000487|Project: 8 CONLAY|03-4065 0111|cbd4a15c-ef2b-473a-acc7-33682ce1f097|60870.08|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1000487|03-4065 0121/122|0|0|0|0|0|0|0||30-04-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-04-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|60870.08|1000026.64|1000487|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1000683|Project: 8 CONLAY|03-4065 0111|88ab3a57-e49c-488a-b69e-b6e14bb4e802|50960|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1000683|03-4065 0121/122|0|0|0|0|0|0|0||30-04-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-04-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|50960|1050986.64|1000683|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1000691|Project: 8 CONLAY|03-4065 0111|bfc231f8-cad8-48a6-9c24-6dee8ca4db6d|27440|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1000691|03-4065 0121/122|0|0|0|0|0|0|0||30-04-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-04-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|27440|1078426.64|1000691|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1000713|Project: 8 CONLAY|03-4065 0111|4c951454-7c9a-4ce5-a3ec-d363955e6ed8|39200|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1000713|03-4065 0121/122|0|0|0|0|0|0|0||30-04-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-04-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|39200|1117626.64|1000713|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1000947|Project: 8 CONLAY|03-4065 0111|6bd3ba53-750d-445e-8d05-fdacacefb708|99194.8|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1000947|03-4065 0121/122|0|0|0|0|0|0|0||30-05-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-05-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|99194.8|1216821.44|1000947|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1000986|Project: 8 CONLAY|03-4065 0111|00774783-aaad-4b61-a9d3-39eeb5ab91dc|39200|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1000986|03-4065 0121/122|0|0|0|0|0|0|0||30-05-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-05-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|39200|1256021.44|1000986|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1001094|Project: 8 CONLAY|03-4065 0111|0ee26ad4-895d-4727-b1d6-549efee8a956|54975.97|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1001094|03-4065 0121/122|0|0|0|0|0|0|0||30-05-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-05-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|54975.97|1310997.41|1001094|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1001095|Project: 8 CONLAY|03-4065 0111|6b56060a-ebd3-4477-ae2e-e22a6a793808|23888.19|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1001095|03-4065 0121/122|0|0|0|0|0|0|0||30-05-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-05-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|23888.19|1334885.6|1001095|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1001799|Project: 8 CONLAY|03-4065 0111|584f0eea-c2b0-4f21-b2f3-b836f05d1e72|67628|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1001799|03-4065 0121/122|0|0|0|0|0|0|0||30-08-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-08-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|67628|1402513.6|1001799|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1001810|Project: 8 CONLAY|03-4065 0111|194a7db8-f6f4-4c4d-a11b-70df4414b9df|86472.03|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1001810|03-4065 0121/122|0|0|0|0|0|0|0||30-08-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-08-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|86472.03|1488985.63|1001810|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
||Invoice||60|1552392.84|15257.93|13257.93|12257.93|0|I|23-04-21 0:00||MJSB|MJSB|1002575|Project: 8 CONLAY|03-4065 0111|1abd1b77-d671-4926-8688-1c4cb06dbc2c|104181|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|MCC OVERSEAS (M) SDN BHD|0|1002575|03-4065 0121/122|0|0|0|0|0|0|0||30-10-20|60 Days|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA
03-4065 0121/122"||30-10-20|1|AR-M093|"MCC OVERSEAS (M) SDN BHD
LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
NO.2 JALAN PJU 8/8A
BANDAR DAMANSARA PERDANA
47820 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|104181|1593166.63|1002575|1|47820 PETALING JAYA|BANDAR DAMANSARA PERDANA|NO.2 JALAN PJU 8/8A|LEVEL B3, B1 & LG , BLOCK E6, EMPIRE DAMANSARA
